         737720 function calls (729841 primitive calls) in 0.724 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      144    0.000    0.000    0.013    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/util/_decorators.py:484(__call__)
        1    0.000    0.000    0.013    0.013 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/array/reductions.py:1(<module>)
        1    0.000    0.000    0.013    0.013 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/xarray/core/alignment.py:1(<module>)
       95    0.000    0.000    0.013    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/sre_parse.py:937(parse)
        1    0.000    0.000    0.012    0.012 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/importlib_metadata/_adapters.py:1(<module>)
        1    0.000    0.000    0.012    0.012 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/window/__init__.py:1(<module>)
   242/95    0.001    0.000    0.012    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/sre_parse.py:435(_parse_sub)
   315/98    0.004    0.000    0.012    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/sre_parse.py:493(_parse)
      619    0.005    0.000    0.012    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:561(_logdetD)
     1116    0.004    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:361(cache_from_source)
        1    0.000    0.000    0.011    0.011 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/xarray/core/variable.py:1(<module>)
        1    0.000    0.000    0.011    0.011 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/message.py:5(<module>)
      125    0.000    0.000    0.010    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/importlib_metadata/_itertools.py:4(unique_everseen)
        1    0.000    0.000    0.010    0.010 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py:1(<module>)
      452    0.010    0.000    0.010    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.010    0.010 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/window/ewm.py:1(<module>)
